
145,6/12/2019 22:17,6/20/2019 20:40,69,29,1.8000000000000007
145,7/5/2019 21:10,7/14/2019 0:44,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,7/14/2019 0:44,7/20/2019 20:44,69,29,1.8000000000000007
145,8/5/2019 20:47,8/11/2019 21:06,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,8/11/2019 21:06,8/18/2019 20:39,69,29,1.8000000000000007
145,9/5/2019 23:03,9/11/2019 22:36,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,9/11/2019 23:50,9/18/2019 20:56,69,29,1.8000000000000007
145,9/19/2019 20:33,9/28/2019 1:48,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,9/28/2019 1:48,10/5/2019 23:50,69,29,1.8000000000000007
145,11/22/2019 0:37,12/1/2019 17:14,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,12/1/2019 17:14,12/9/2019 4:16,69,29,1.8000000000000007
145,12/10/2019 18:28,12/15/2019 16:52,29,69,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

145,12/16/2019 1:21,12/23/2019 3:48,69,29,1.799999999999999
146,2/14/2019 0:35,2/20/2019 22:46,34,90,0
146,3/21/2019 0:40,4/3/2019 22:13,40,111,0
147,10/15/2019 8:47,10/21/2019 19:27,90,72,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

147,10/21/2019 19:40,10/28/2019 23:52,72,90,2.0999999999999996
148,11/21/2019 18:57,11/29/2019 18:49,65,21,0
149,6/6/2019 18:54,6/14/2019 2:50,51,115,0
149,10/19/2019 20:44,10/28/2019 10:28,101,80,0
150,1/6/2019 22:47,1/20/2019 9:50,149,59,0
150,2/2/2019 1:59,2/19/2019 12:27,121,59,0
151,11/16/2019 18:59,11/23/2019 18:58,65,115,0
151,11/24/2019 9:54,12/3/2019 2:25,115,59,0
151,12/18/2019 18:47,12/25/2019 2:31,22,115,0
154,10/4/2019 14:44,10/15/2019 19:50,21,40,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

154,10/15/2019 19:50,10/23/2019 13:48,40,21,2.0999999999999996
155,9/17/2019 18:55,9/18/2019 4:08,115,54,0
155,10/25/2019 18:59,11/1/2019 23:49,152,90,0
156,11/23/2019 17:29,12/4/2019 15:29,7,21,0.0009999999999994458
156,12/14/2019 18:57,12/20/2019 19:20,139,21,0
157,2/16/2019 1:56,2/24/2019 16:28,150,90,0
157,4/15/2019 4:23,4/24/2019 19:21,126,90,0.0009999999999994458
157,11/2/2019 16:29,11/11/2019 20:48,150,90,0
162,3/19/2019 1:09,3/31/2019 22:21,7,143,0
162,7/18/2019 17:48,7/24/2019 1:28,90,7,0.0009999999999994458
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

162,7/24/2019 16:30,7/28/2019 20:46,7,90,1.6999999999999993
163,1/28/2019 22:57,2/5/2019 18:04,38,90,0
163,12/10/2019 18:56,12/15/2019 20:44,90,7,0
S,a,m,e, ,p,o,r,t, ,t,o, ,s,a,m,e, ,p,o,r,t, ,t,r,i,p

163,12/15/2019 20:44,12/21/2019 0:44,7,90,1.700000000000001
164,2/2/2019 22:58,3/6/2019 1:57,38,22,0
165,5/12/2019 8:47,5/13/2019 23:53,152,65,0
165,5/18/2019 20:45,5/23/2019 2:55,65,152,0
165,6/21/2019 20:48,6/24/2019 2:44,152,108,0
166,12/4/2019 2:30,12/6/2019 3:53,46,144,0
167,8/24/2019 18:56,8/26/2019 1:23,58,72,0
167,10/27/2019 20:53,10/29/2019 1:30,38,72,0.0009999999999994458
170,12/18/2019 1:47,12/23/2019 21:43,169,149,0.0009999999999994458
171,11/21/2019 7:40,11/26/2019 20:15,169,7,0
171,11/26/2019 20:16,12/5/2019 2:20,7,169,0
171,12/20/2019 22:07,12/29/2019 18:29,149,169,0
172,9/26/2019 16:28,9/29/2019 20:27,40,169,0.0009999999999994458
172,12/25/2019 18:53,12/28/2019 21:14,169,48,0
175,12/17/2019 21:54,12/26/2019 12:55,64,102,0
